id_candidat,candidat,code_circo,inscrits,abstentions,votants,blancs,nuls,exprimes,nom,bloc,nb_voix,elu
83081,1,8308,110139,36188,73951,1509,667,71775,COMBE,DIV,0,NON
83083,3,8308,110139,36188,73951,1509,667,71775,MOUSLIM,ENS,11368,NON
83084,4,8308,110139,36188,73951,1509,667,71775,SCHRECK,RN,38433,OUI
83085,5,8308,110139,36188,73951,1509,667,71775,PANIZZI,LR,6639,NON
83086,6,8308,110139,36188,73951,1509,667,71775,BREFFY,UG,14420,NON
84011,1,8401,74019,27872,46147,771,329,45047,COURTOIS,LR,1459,NON
84013,3,8401,74019,27872,46147,771,329,45047,PASCAL,DVG,8229,NON
84014,4,8401,74019,27872,46147,771,329,45047,CHATENAY,REG,391,NON
84016,6,8401,74019,27872,46147,771,329,45047,TOUTAIN,REC,594,NON
84017,7,8401,74019,27872,46147,771,329,45047,DI FRAJA,ENS,7264,NON
84022,2,8402,86479,26889,59590,1081,482,58027,LANGARD,REC,999,NON
84023,3,8402,86479,26889,59590,1081,482,58027,SANCHEZ,DIV,84,NON
84025,5,8402,86479,26889,59590,1081,482,58027,BROGI,LR,4008,NON
84032,2,8403,79308,25064,54244,1112,520,52612,ROUSSEL,REC,662,NON
84033,3,8403,79308,25064,54244,1112,520,52612,DUENAS,UG,10895,NON
84034,4,8403,79308,25064,54244,1112,520,52612,ZITOUNI,ENS,8947,NON
84035,5,8403,79308,25064,54244,1112,520,52612,TONNAIRE,LR,3284,NON
84036,6,8403,79308,25064,54244,1112,520,52612,DE LPINAU,RN,28153,OUI
84041,1,8404,90640,28203,62437,1411,510,60516,CHAUVOT,ENS,10449,NON
84042,2,8404,90640,28203,62437,1411,510,60516,BOMPARD,REC,2125,NON
84044,4,8404,90640,28203,62437,1411,510,60516,MARSEILLE,LR,2685,NON
84045,5,8404,90640,28203,62437,1411,510,60516,HAUTANT,REG,729,NON
84054,4,8405,84946,26656,58290,1163,683,56444,DESHAIES,REC,734,NON
84055,5,8405,84946,26656,58290,1163,683,56444,LEFEVRE,LR,3512,NON
85013,3,8501,120711,36734,83977,1879,947,81151,BARIAL,DSV,1433,NON
85015,5,8501,120711,36734,83977,1879,947,81151,CAILLAUD,DVC,10606,NON
85032,2,8503,136893,39795,97098,1882,955,94261,FAUCHER,DVD,8221,NON
85034,4,8503,136893,39795,97098,1882,955,94261,GUNOL,DSV,1428,NON
85037,7,8503,136893,39795,97098,1882,955,94261,MARCHAND,UG,15466,NON
85051,1,8505,84008,26026,57982,1061,651,56270,LE THEIX,DSV,742,NON
85056,6,8505,84008,26026,57982,1061,651,56270,GALAND,LR,2633,NON
86014,4,8601,81053,24408,56645,1045,577,55023,TRICOT,DVG,4399,NON
86023,3,8602,80207,22028,58179,896,516,56767,BOURDIER,DVG,5723,NON
86025,5,8602,80207,22028,58179,896,516,56767,AUGAY,DVD,1658,NON
86041,1,8604,73679,25143,48536,945,640,46951,BORTOLOTTI,DSV,752,NON
